,case_enquiry_id,open_dt,sla_target_dt,closed_dt,on_time,case_status,closure_reason,case_title,subject,reason,type,queue,department,submitted_photo,closed_photo,location,fire_district,pwd_district,city_council_district,police_district,neighborhood,neighborhood_services_district,ward,precinct,location_street_name,location_zipcode,latitude,longitude,geom_4326,source,bc_distance,bu_distance,nu_distance,hu_distance,mit_distance
36,101005384778,2024-04-02 06:35:07,2024-06-06 06:35:14,2024-04-02 09:01:12,ONTIME,Closed,Case Closed. Closed date : Tue Apr 02 13:01:12 EDT 2024 Resolved The city of Boston property management department has removed the graffiti at this location with paint  ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,https://spot-boston-res.cloudinary.com/image/upload/v1712077265/boston/production/bkswivg2st8eljg9bhp1.jpg#spot=f2cf0722-0546-4755-821a-e862de5c1ba3,483 Beacon St  Boston  MA  02115,4,1C,8,D4,Boston,14,05,0509,483 Beacon St,2115.0,42.35071103435728,-71.0891127951883,0101000020E61000004A3F2706B4C551C096746319E42C4540,City Worker App,4.18824748544253,0.8318021547409673,0.7539011912752862,2.2100294266142364,0.698791486374793
37,101005416392,2024-04-18 09:01:38,2024-06-24 09:01:40,2024-05-06 12:49:47,ONTIME,Closed,Case Closed. Closed date : Mon May 06 16:49:47 EDT 2024 Resolved Done  ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,https://spot-boston-res.cloudinary.com/image/upload/v1715028583/boston/production/hncgtoklc3mwwkdttgah.jpg#spot=02c01a1c-7ea3-49c1-bd70-b392fe4b848b,INTERSECTION of Harvard Brg & James J Storrow Memorial Dr  Boston  MA  ,4,10A,7,D4,Back Bay,14,5,0509,INTERSECTION Harvard Brg & James J Storrow Memorial Dr,,42.351570573845216,-71.08984478703117,0101000020E6100000F5805904C0C551C05973BA43002D4540,Citizens Connect App,4.167474465649981,0.7977280755533417,0.8139434373885475,2.1409628746589306,0.6298909753682481
38,101005416709,2024-04-18 11:44:46,2024-06-24 11:44:47,2024-05-06 09:42:31,ONTIME,Closed,Case Closed. Closed date : Mon May 06 13:42:31 EDT 2024 Resolved Done  ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,https://spot-boston-res.cloudinary.com/image/upload/v1715017347/boston/production/nvsraysoaeoeoa8nydvr.jpg#spot=88fc8e9d-1ce3-40f8-9c9e-30206a69330d,INTERSECTION of Public Alley No. 414 & Public Alley No. 908  Boston  MA  ,4,10A,7,D4,Back Bay,14,5,0509,INTERSECTION Public Alley No. 414 & Public Alley No. 908,,42.3504402048979,-71.08928495519613,0101000020E6100000E7A53ED8B6C551C0B99E8139DB2C4540,Citizens Connect App,4.175079750205383,0.8228954721169878,0.7351881229656688,2.218066563959663,0.7130563782386229
39,101005416909,2024-04-18 14:04:52,2024-06-25 04:30:00,2024-05-06 09:04:22,ONTIME,Closed,Case Closed. Closed date : Mon May 06 13:04:22 EDT 2024 Resolved Done  ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,https://spot-boston-res.cloudinary.com/image/upload/v1715015053/boston/production/daeku8sxk90raju7xbih.jpg#spot=e772beba-b1af-4c9c-b2d4-d121bee41d51 | https://spot-boston-res.cloudinary.com/image/upload/v1715015054/boston/production/wlzeoxixqpce4bsdvhzr.jpg#spot=fff35b85-cc98-4849-9dd9-83f7f23a21a0,INTERSECTION of Massachusetts Ave & Massachusetts Tpke W  Boston  MA  ,4,1C,7,D4,Back Bay,14,5,0509,INTERSECTION Massachusetts Ave & Massachusetts Tpke W,,42.34769572769513,-71.08787396397607,0101000020E61000009D5C1EBA9FC551C06BB4294B812C4540,Citizens Connect App,4.202939671576877,0.9156886088137985,0.5497350537023856,2.4086511840158606,0.9159096660472704
40,101005416915,2024-04-18 14:12:49,2024-06-25 04:30:00,2024-05-06 09:54:56,ONTIME,Closed,Case Closed. Closed date : Mon May 06 13:54:56 EDT 2024 Resolved Done  ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,https://spot-boston-res.cloudinary.com/image/upload/v1715018093/boston/production/fsxawaozcqbp4uhqnlon.jpg#spot=2c06703a-a54d-43c5-a77e-a75866f4e724,135 Massachusetts Ave  Boston  MA  02215,4,10A,8,D4,Boston,14,04,0406,135 Massachusetts Ave,2215.0,42.34693742702878,-71.08778414517691,0101000020E6100000192964419EC551C06A6C1372682C4540,Citizens Connect App,4.197278699680612,0.9326171024718996,0.49842663336989956,2.451925991859502,0.9666595703845263
41,101005416979,2024-04-18 14:58:52,2024-06-25 04:30:00,2024-06-10 11:43:35,ONTIME,Closed,Case Closed. Closed date : Mon Jun 10 15:43:35 EDT 2024 Resolved Done by other  ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,https://spot-boston-res.cloudinary.com/image/upload/v1718048611/boston/production/xkjmzfthownapjn82fh0.jpg#spot=c9419e3e-c6da-4955-89d5-ca5c0de0bb72,INTERSECTION of Burbank St & Hemenway St  Boston  MA  ,4,10A,7,D4,Fenway / Kenmore / Audubon Circle / Longwood,14,4,0407,INTERSECTION Burbank St & Hemenway St,,42.344608414313946,-71.08973342341963,0101000020E610000082BC4131BEC551C0D1B3E6201C2C4540,Citizens Connect App,4.07166735710069,0.8976325917488722,0.33334802728411683,2.5198074862745465,1.0944054706696347
42,101005416992,2024-04-18 15:09:42,2024-06-25 04:30:00,2024-05-06 11:50:16,ONTIME,Closed,Case Closed. Closed date : Mon May 06 15:50:16 EDT 2024 Noted The city of Boston property management department attempted 3 times to remove this tag but were u successful. Our chemical may damage this historical landmark. Unable to remove  ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,,INTERSECTION of Westland Ave & Westland Entrance  Boston  MA  ,4,10A,7,D4,Fenway / Kenmore / Audubon Circle / Longwood,14,4,0407,INTERSECTION Westland Ave & Westland Entrance,,42.3439518255814,-71.08990769129946,0101000020E61000009072300CC1C551C0C422099D062C4540,Citizens Connect App,4.056115532676609,0.9113638877366959,0.2891343964577794,2.551958591201446,1.1370666284018618
43,101005416994,2024-04-18 15:11:00,2024-06-25 04:30:00,2024-08-15 06:01:58,OVERDUE,Closed,Case Closed. Closed date : Thu Aug 15 10:01:58 EDT 2024 Resolved The graffiti at this location was removed by the city of Boston property management graffiti department  ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,https://spot-boston-res.cloudinary.com/image/upload/v1723730512/boston/production/fepavvkmdzm9fhrgeurt.jpg#spot=f55478b4-95f0-4f0c-a7de-81a3a54b489c,50 Fenway  Boston  MA  02215,4,10A,8,D4,Fenway / Kenmore / Audubon Circle / Longwood,14,Ward 4,0407,50 Fenway,2215.0,42.34491956378492,-71.09037054909659,0101000020E61000000D398EA1C8C551C0791A0353262C4540,Citizens Connect App,4.042917887985517,0.8588954353073271,0.35874735915672123,2.483521598264428,1.0669493958271827
44,101005400971,2024-04-07 04:11:19,2024-06-12 04:30:00,2024-04-07 04:23:41,ONTIME,Closed,Case Closed. Closed date : Sun Apr 07 08:23:41 EDT 2024 Resolved The city of Boston property management department has removed the graffiti at this location with a pressure washer  ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,https://spot-boston-res.cloudinary.com/image/upload/v1712492614/boston/production/vgn35rbyuogkqscf4c44.jpg#spot=19873aea-8ca2-475f-b743-5be680aa9eb5,30 Ipswich St  Boston  MA  02215,4,10A,8,D4,Fenway / Kenmore / Audubon Circle / Longwood,14,Ward 5,0510,30 Ipswich St,2215.0,42.347359562759976,-71.09045054391025,0101000020E6100000FFFF13F1C9C551C0E4003547762C4540,City Worker App,4.069379854020779,0.7936244007269149,0.5262109383605849,2.3447444563414996,0.900867055530169
45,101005401034,2024-04-07 05:21:04,2024-06-12 04:30:00,2024-04-07 05:24:26,ONTIME,Closed,Case Closed. Closed date : Sun Apr 07 09:24:26 EDT 2024 Resolved The city of Boston property management department has removed the graffiti at this location with a safe wipe  ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,https://spot-boston-res.cloudinary.com/image/upload/v1712496260/boston/production/pjwkuapxbqgrsztng5uz.jpg#spot=04a9060f-56ad-4775-b96b-ea9f1a9faffc,2-6 Jersey St  Boston  MA  02215,4,10A,8,D4,Boston,14,05,0502A,2-6 Jersey St,2215.0,42.34676451960407,-71.09870145001882,0101000020E610000083F9E21F51C651C06B8E9FC7622C4540,City Worker App,3.64864320815385,0.4285088885284035,0.6833798692818418,2.1533714235254355,0.949638468045366
46,101005401040,2024-04-07 05:27:07,2024-06-12 04:30:00,2024-04-07 05:46:25,ONTIME,Closed,Case Closed. Closed date : Sun Apr 07 09:46:25 EDT 2024 Resolved After 3 attempts the city of Boston property management department has removed the graffiti at this location as best as possible without damaging the building  ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,https://spot-boston-res.cloudinary.com/image/upload/v1712497580/boston/production/vbrulrjxabhbmyes8avx.jpg#spot=eb48d286-0d72-41d3-adc6-691f2aa1ee03,INTERSECTION of Fenway Plz & Brookline Ave  Boston  MA  ,4,10A,7,D4,Fenway / Kenmore / Audubon Circle / Longwood,14,21,2101,INTERSECTION Fenway Plz & Brookline Ave,,42.34644243204811,-71.09934118220447,0101000020E6100000B52D1E9B5BC651C0F2CBC139582C4540,City Worker App,3.612015463129887,0.4175187420549405,0.6919967468856167,2.1583636112545803,0.979490845108498
47,101005401046,2024-04-07 05:29:58,2024-06-12 04:30:00,2024-07-01 11:51:51,OVERDUE,Closed,Case Closed. Closed date : 2024-07-01 15:51:51.183 Duplicate of Existing Case The graffiti tag at this location is a duplicate of the original existing case number 101004925872.  This case number has been closed. ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,,INTERSECTION of Ralphs Way & Brookline Ave  Boston  MA  ,4,10A,7,D4,Fenway / Kenmore / Audubon Circle / Longwood,14,5,0502A,INTERSECTION Ralphs Way & Brookline Ave,,42.34599073589358,-71.0998084391913,0101000020E6100000418CEF4263C651C0E2B0A76C492C4540,City Worker App,3.5822514368526863,0.42261193157703325,0.6902712448474189,2.175941042465989,1.0160584434297353
48,101005416399,2024-04-18 09:04:20,2024-06-24 09:04:21,2024-05-06 12:23:32,ONTIME,Closed,Case Closed. Closed date : Mon May 06 16:23:32 EDT 2024 Resolved Done  ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,https://spot-boston-res.cloudinary.com/image/upload/v1715027005/boston/production/gn0wuvu4dfw41pe6spws.jpg#spot=4ee9eb1c-f0df-4093-a251-f0e3f2af5b95,497 Beacon St  Boston  MA  02215,4,10A,8,D4,Boston,14,05,0509,497 Beacon St,2215.0,42.35060919480528,-71.08978319789793,0101000020E6100000ECAC0602BFC551C0CBAE18C3E02C4540,Citizens Connect App,4.153343876569805,0.7974778722799518,0.7474451119472199,2.1924499245593134,0.6934535682331765
49,101005416716,2024-04-18 11:48:05,2024-06-24 11:48:06,2024-05-06 09:37:02,ONTIME,Closed,Case Closed. Closed date : Mon May 06 13:37:02 EDT 2024 Resolved Light shadow  ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,https://spot-boston-res.cloudinary.com/image/upload/v1715017016/boston/production/edouwlxzfbdr3nfsds7s.jpg#spot=639f12fb-f2c2-4521-8c14-130ca7a4e357 | https://spot-boston-res.cloudinary.com/image/upload/v1715017017/boston/production/c0acz2pnffhmaz2zjqwf.jpg#spot=c85028bf-9f9e-42b8-8517-1b4c4d2c7b6a,411 Marlborough St  Boston  MA  02115,4,1C,8,D4,Back Bay,14,Ward 5,0509,411 Marlborough St,2115.0,42.35031156076976,-71.0889855339368,0101000020E6100000D88461F0B1C551C05A755C02D72C4540,Citizens Connect App,4.187720902126127,0.8382764729320781,0.7263693466377158,2.234882183353188,0.7268430072914523
50,101005237935,2024-01-05 09:23:00,2024-03-12 10:23:18,2024-04-02 06:09:16,OVERDUE,Closed,Case Closed. Closed date : Tue Apr 02 10:09:16 EDT 2024 Resolved The city of Boston property management department has removed the graffiti at this location with a pressure washer  ,Graffiti: Ward 5  0509  Other,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,https://spot-boston-res.cloudinary.com/image/upload/v1712066950/boston/production/sq3w17q0zdspf3xz8mqg.jpg#spot=7daec74e-e310-46e1-8c24-c7f1ea0bcd24,31 Massachusetts Ave  Boston  MA  02215,4,10A,8,D4,Back Bay,14,Ward 5,0509,31 Massachusetts Ave,2215.0,42.350289561344574,-71.08951053508389,0101000020E61000004C35658ABAC551C0750DD149D62C4540,Constituent Call,4.161354710130428,0.8114975230299459,0.7249402148738242,2.2182258223930167,0.7188905217289688
51,101005416920,2024-04-18 14:19:53,2024-06-25 04:30:00,2024-05-26 06:14:05,ONTIME,Closed,Case Closed. Closed date : Sun May 26 10:14:05 EDT 2024 Resolved City of Boston property management department removed graffiti from this location with paint  ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,https://spot-boston-res.cloudinary.com/image/upload/v1716732841/boston/production/juavmbowzmdtw747ssml.jpg#spot=6c59fc4c-e683-4ab2-b708-6976a5487a3b,INTERSECTION of Public Alley No. 909 & Hemenway St  Boston  MA  ,4,10A,7,D4,Back Bay,14,4,0407,INTERSECTION Public Alley No. 909 & Hemenway St,,42.34646020491897,-71.08921691309656,0101000020E6100000FDFFDABAB5C551C008BFD8CE582C4540,Citizens Connect App,4.119263896414229,0.8722526296917844,0.46018163817640184,2.432353597612873,0.9761726678494337
52,101005416958,2024-04-18 14:47:21,2024-06-25 04:30:00,,OVERDUE,Open, ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,,INTERSECTION of Stoneholm St & Whipple St  Boston  MA  ,4,10A,7,D4,Fenway / Kenmore / Audubon Circle / Longwood,14,4,0406,INTERSECTION Stoneholm St & Whipple St,,42.34529124472888,-71.08868642693557,0101000020E610000064D2D509ADC551C054DAE580322C4540,Citizens Connect App,4.131944992587585,0.9262595440973905,0.3803180427166206,2.5130936413561784,1.061222225532364
53,101005416967,2024-04-18 14:52:05,2024-06-25 04:30:00,2024-06-10 12:33:25,ONTIME,Closed,Case Closed. Closed date : Mon Jun 10 16:33:25 EDT 2024 Resolved City of Boston property management department removed graffiti from this location with paint  ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,https://spot-boston-res.cloudinary.com/image/upload/v1718051598/boston/production/bam6h2rjbcerps28jdgc.jpg#spot=5f63ecbe-423b-448e-844a-7817e47ff298,75 Burbank St  Boston  MA  02115,4,10A,8,D4,Fenway / Kenmore / Audubon Circle / Longwood,14,Ward 4,0406,75 Burbank St,2115.0,42.34468956145754,-71.08912054673891,0101000020E61000004C69AA26B4C551C0CADD9CC91E2C4540,Citizens Connect App,4.103455896127805,0.9231824988786683,0.33786418771704035,2.533438506128404,1.0959041833797971
54,101005455544,2024-05-08 14:02:07,2024-07-16 04:30:00,2024-08-16 08:27:08,OVERDUE,Closed,Case Closed. Closed date : Fri Aug 16 12:27:08 EDT 2024 Resolved The city of Boston property management department has removed the graffiti at this location with paint  ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,https://spot-boston-res.cloudinary.com/image/upload/v1723825620/boston/production/zxgwyxkhvjzkiq8o8vsl.jpg#spot=b7551666-f180-4957-ba8c-d44b3535effd | https://spot-boston-res.cloudinary.com/image/upload/v1723825622/boston/production/ttdgnaeqcpwx8zj9fkem.jpg#spot=0eccea6d-231c-4c92-af86-c1c55ec121df,INTERSECTION of Blandford Street Steps & Beacon St  Boston  MA  ,4,10A,7,D4,Fenway / Kenmore / Audubon Circle / Longwood,14,5,0510,INTERSECTION Blandford Street Steps & Beacon St,,42.347986661958245,-71.10032429266101,0101000020E61000004CFE94B66BC651C00647B2D38A2C4540,Citizens Connect App,3.5870503003102514,0.31198468083365954,0.8016848608723943,2.0404771789904204,0.893469926670122
55,101005457196,2024-05-09 16:22:33,2024-07-17 04:30:00,2024-06-10 11:34:52,ONTIME,Closed,Case Closed. Closed date : Mon Jun 10 15:34:52 EDT 2024 Resolved Done by other  ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,https://spot-boston-res.cloudinary.com/image/upload/v1718048088/boston/production/gjgye1ciopf8vix9hvrl.jpg#spot=d863e28e-9e01-43d3-809d-b2b15ae1a6ce,91 Westland Ave  Boston  MA  02115,4,10A,8,D4,Fenway / Kenmore / Audubon Circle / Longwood,14,Ward 4,0407,91 Westland Ave,2115.0,42.34414956240249,-71.08957054901616,0101000020E610000063AD1C86BBC551C0C8B9C5170D2C4540,Citizens Connect App,4.075130345250148,0.9197516240591587,0.3011242956325226,2.550531653898693,1.1271477223277029
56,101005484751,2024-05-30 16:24:13,2024-08-06 04:30:00,2024-06-17 09:03:34,ONTIME,Closed,Case Closed. Closed date : Mon Jun 17 13:03:34 EDT 2024 Resolved The city of Boston property management department has removed the graffiti at this location with a pressure washer  ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,https://spot-boston-res.cloudinary.com/image/upload/v1718643810/boston/production/voimrxhz8mgkng0rsl7d.jpg#spot=c39e920d-f713-46c2-b467-0f2101d0a6e9,27H-29 Massachusetts Ave  Boston  MA  02215,4,10A,8,D4,Back Bay,14,Ward 5,0509,27H-29 Massachusetts Ave,2215.0,42.35039451155516,-71.08967716111258,0101000020E61000004E8B4645BDC551C0E5E933BAD92C4540,Citizens Connect App,4.154893218154701,0.8028912029845239,0.7324236413853715,2.207162683172004,0.7092415261996258
57,101005476553,2024-05-24 08:56:29,2024-07-31 08:56:31,2024-06-16 05:02:15,ONTIME,Closed,Case Closed. Closed date : Sun Jun 16 09:02:15 EDT 2024 Resolved The graffiti at this location was removed by other  ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,https://spot-boston-res.cloudinary.com/image/upload/v1718542931/boston/production/cysgfkd0tpl2gyncza8l.jpg#spot=ab4b6c76-8d04-47ba-91fd-fd6ee96a94c2,989 Commonwealth Ave  Boston  MA  02215,11,04,8,D14,Allston / Brighton,14,Ward 21,2102,989 Commonwealth Ave,2215.0,42.35208560185471,-71.12064360077535,0101000020E610000051F3EF9FB8C751C0E2AD1824112D4540,Citizens Connect App,2.6992913247400243,0.786048349602079,1.8162932273415306,1.5468320136341345,1.4593161095531166
58,101005476557,2024-05-24 08:58:21,2024-07-31 08:58:23,2024-06-15 09:01:20,ONTIME,Closed,Case Closed. Closed date : Sat Jun 15 13:01:20 EDT 2024 Resolved The city of Boston property management department has removed the graffiti at this location with paint  ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,https://spot-boston-res.cloudinary.com/image/upload/v1718470872/boston/production/guwacwgwkup9eqg4tlos.jpg#spot=4f119414-a128-445b-af40-1690caa1c4cb,INTERSECTION of Babcock St & Braves Field Way  Boston  MA  ,11,04,8,D14,Allston / Brighton,14,21,2103,INTERSECTION Babcock St & Braves Field Way,,42.35250176305024,-71.1211428011302,0101000020E61000000140BCCDC0C751C0A30A1CC71E2D4540,Citizens Connect App,2.6886622501358834,0.8156757659449754,1.8523134671254486,1.520479505929415,1.4724299299577968
59,101005476594,2024-05-24 09:18:08,2024-07-31 09:18:09,2024-07-16 08:30:43,ONTIME,Closed,Case Closed. Closed date : Tue Jul 16 12:30:43 EDT 2024 Resolved City of Boston property management department removed graffiti from this location with paint  ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,https://spot-boston-res.cloudinary.com/image/upload/v1721147439/boston/production/gpursphv6lszpsasmov7.jpg#spot=c5752d7a-7b8a-464c-b9d4-b49497abcf3c,INTERSECTION of Naples Rd & Commonwealth Ave  Boston  MA  ,11,04,8,D14,Allston / Brighton,14,21,2103,INTERSECTION Naples Rd & Commonwealth Ave,,42.3519296998768,-71.12342143784085,0101000020E6100000B6C90723E6C751C021BB4B080C2D4540,Citizens Connect App,2.5667757574297565,0.9255075818733547,1.9381541029086862,1.5752832649270752,1.595232903234286
